index,sku,style_id,catalog,category,weight,tp,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp,flipkart_mrp,limeroad_mrp,myntra_mrp,paytm_mrp,snapdeal_mrp
0,OS206_3141_S,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
1,OS206_3141_M,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
2,OS206_3141_L,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
3,OS206_3141_XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
4,OS206_3141_2XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
5,OS206_3141_3XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
6,OS223_3142_S,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
7,OS223_3142_M,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
8,OS223_3142_L,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
9,OS223_3142_XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
10,OS223_3142_2XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
11,OS223_3142_3XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
12,OS212_3143_S,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
13,OS212_3143_M,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
14,OS212_3143_L,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
15,OS212_3143_XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
16,OS212_3143_2XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
17,OS212_3143_3XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
18,OS214_3144_S,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
19,OS214_3144_M,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
20,OS214_3144_L,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
21,OS214_3144_XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
22,OS214_3144_2XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
23,OS214_3144_3XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
24,OS207_3145_S,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
25,OS207_3145_M,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
26,OS207_3145_L,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
27,OS207_3145_XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
28,OS207_3145_2XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
29,OS207_3145_3XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
30,OS202_3146_S,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
31,OS202_3146_M,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
32,OS202_3146_L,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
33,OS202_3146_XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
34,OS202_3146_2XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
35,OS202_3146_3XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
36,OS181_5051_S,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
37,OS181_5051_M,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
38,OS181_5051_L,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
39,OS181_5051_XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
40,OS181_5051_2XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
41,OS181_5051_3XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
42,OS191_5052_S,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
43,OS191_5052_M,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
44,OS191_5052_L,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
45,OS191_5052_XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
46,OS191_5052_2XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
47,OS191_5052_3XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
48,OS197_5053_S,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
49,OS197_5053_M,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
50,OS197_5053_L,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
51,OS197_5053_XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
52,OS197_5053_2XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
53,OS197_5053_3XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
54,OS219_5054_S,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
55,OS219_5054_M,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
56,OS219_5054_L,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
57,OS219_5054_XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
58,OS219_5054_2XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
59,OS219_5054_3XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
60,OS195_5055_S,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
61,OS195_5055_M,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
62,OS195_5055_L,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
63,OS195_5055_XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
64,OS195_5055_2XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
65,OS195_5055_3XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
66,OS189_5056_S,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
67,OS189_5056_M,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
68,OS189_5056_L,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
69,OS189_5056_XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
70,OS189_5056_2XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
71,OS189_5056_3XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
72,OS182_5057_S,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,254.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
73,OS182_5057_M,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
74,OS182_5057_L,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
75,OS182_5057_XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
76,OS182_5057_2XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
77,OS182_5057_3XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
78,OS209_5058_S,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
79,OS209_5058_M,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
80,OS209_5058_L,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
81,OS209_5058_XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
82,OS209_5058_2XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
83,OS209_5058_3XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
84,OS218_3151_S,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
85,OS218_3151_M,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
86,OS218_3151_L,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
87,OS218_3151_XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
88,OS218_3151_2XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
89,OS218_3151_3XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
90,OS201_3152_S,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
91,OS201_3152_M,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
92,OS201_3152_L,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
93,OS201_3152_XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
94,OS201_3152_2XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
95,OS201_3152_3XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
96,OS175_3153_S,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
97,OS175_3153_M,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
98,OS175_3153_L,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
99,OS175_3153_XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
100,OS175_3153_2XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
101,OS175_3153_3XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
102,OS220_3154_S,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
103,OS220_3154_M,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
104,OS220_3154_L,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
105,OS220_3154_XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
106,OS220_3154_2XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
107,OS220_3154_3XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
108,OS174_3155_S,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
109,OS174_3155_M,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
110,OS174_3155_L,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
111,OS174_3155_XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
112,OS174_3155_2XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
113,OS174_3155_3XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
114,OS222_3156_S,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
115,OS222_3156_M,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
116,OS222_3156_L,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
117,OS222_3156_XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
118,OS222_3156_2XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
119,OS222_3156_3XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
120,OS228_1432_S,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
121,OS228_1432_M,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
122,OS228_1432_L,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
123,OS228_1432_XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
124,OS228_1432_2XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
125,OS228_1432_3XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
126,OS227_1437_S,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
127,OS227_1437_M,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
128,OS227_1437_L,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
129,OS227_1437_XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
130,OS227_1437_2XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
131,OS227_1437_3XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
132,OS224_1433_S,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
133,OS224_1433_M,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
134,OS224_1433_L,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
135,OS224_1433_XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
136,OS224_1433_2XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
137,OS224_1433_3XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
138,OS232_1431_S,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
139,OS232_1431_M,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
140,OS232_1431_L,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
141,OS232_1431_XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
142,OS232_1431_2XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
143,OS232_1431_3XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
144,OS226_1436_S,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
145,OS226_1436_M,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
146,OS226_1436_L,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
147,OS226_1436_XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
148,OS226_1436_2XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
149,OS226_1436_3XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
150,OS230_1438_S,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
151,OS230_1438_M,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
152,OS230_1438_L,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
153,OS230_1438_XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
154,OS230_1438_2XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
155,OS230_1438_3XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
156,OS225_1434_S,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
157,OS225_1434_M,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
158,OS225_1434_L,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
159,OS225_1434_XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
160,OS225_1434_2XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
